name,barrio,descripcion,precio,codigo,opt1,opt2,opt3,opt4,opt5,opt6,opt7,opt8,opt9,opt10
Apartamento en venta,Centro Comercial Parque La Colina - Bogotá,Apartamento exclusivo con terraza de 37 mtrs perfecto con vista a la zona verde interior del conjunto Tiene chimenea a gas Contacto directo Claudia Ortiz,$ 645.000.000,Código Fincaraíz: 6436073,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '132 m²'},{'Área privada': '132 m²'},{'Estrato': '5'},{'Antigüedad': '1 a 8 años'},{'Administración': '$\xa0355.000 COP'},"{'Precio m²': '$\xa04.886.363,64*m²'}"
Apartamento en venta,Mirandela - Bogotá,Piso 4 interior Fabuloso apartamento cerca de parques muy cerca al centro comercial santafe Calle 183 varias vías de acceso Gran oportunidad,$ 230.000.000,Código Fincaraíz: 6360431,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '64 m²'},{'Área privada': '64 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa0210.000 COP'},{'Precio m²': '$\xa03.593.750*m²'}
Apartamento en venta,Mirandela - Bogotá,Apartamento totalmente remodelado amplio esquinero 3 alcobas todas amplias cocina integral zona de estudio ó cuarto de servicio 2 parqueaderos en línea bicicletero Piso 4 sin ascensor conjunto con salones sociales zonas verdes jardines parque para niños zona de juegos ping pong y billar zonas verdes a 1 cuadra del centro comercial mirandela a 4 cuadras del centro comercial santafe,$ 305.000.000,Código Fincaraíz: 6403686,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '93 m²'},{'Área privada': '93 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '4'}
Apartamento en venta,Cedritos - Bogotá,Vendo apartamento CEDRITOS 3 habitaciones 1 hall 2 baños y parqueadero cocina tipo americana independiente excelente y amplia distribución de espacios fácil movilidad buena ubicación acceso a transporte cerca de colegios y supermercados Oportunidad en precio Vigilancia 24h,$ 265.000.000,Código Fincaraíz: 6526270,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '61 m²'},{'Área privada': '61 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '1'}
Apartamento en venta,San Antonio - Bogotá,Apartamento moderno con excelentes acabados 3 habitaciones dos baños pisos laminados con cortinas romanas Habitaciones con blackout closets en madera cocina integral calentador a gas Portería y lobby para el ingreso Parqueadero comunal 4to piso sin ascensor,$ 200.000.000,Código Fincaraíz: 6490716,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa095.000 COP'},"{'Precio m²': '$\xa03.846.153,85*m²'}",None
Apartamento en venta,Castilla - Bogotá,Apto bifamiliar esquinero con iluminación total 3 habitaciones con closet techo madera y puertas en madera estufa y extractor nuevos a 3 cuadras del portal de trasmilenio banderas paradero sitp al frente con patio y parqueadero independiente Segundo piso,$ 275.000.000,Código Fincaraíz: 6397110,{'Habitaciones': '3'},{'Baños': '1'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '73 m²'},{'Área privada': '73 m²'},{'Estrato': '3'},{'Antigüedad': '16 a 30 años'},{'Administración': '$\xa047.000 COP'},"{'Precio m²': '$\xa03.767.123,29*m²'}"
Apartamento en venta,Chicó Navarra - Bogotá,Lindo apartamento en Chicó Navarra perfecto estado 81 M2 2M2 de balcón 2 alcobas 2 baños y medio estudio sala comedor chimenea cocina abierta lavandería pisos de mármol y madera laminada parqueadero doble en línea y depósito Excelente ubicación en sector exclusivo pero con buenas vías de acceso cercano a clínicas consultorios supermercados gimnasios Construido por Arquitectura Urbana,$ 525.000.000,Código Fincaraíz: 6379363,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '81 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '3'}
Apartamento en venta,Salitre Oriental - Bogotá,GRAN OPORTUNIDAD Y PRECIO Espectacular Penthouse duplex super iluminado cerca al centro comercial Gran Estación 4 habitaciones 3 baños 1 estudio o cuarto de televisión 1 terraza panorámica de 35 mts2 1 terraza en alcoba principal de 8 mts2 2 parqueaderos lineales 1 depósito cocina tipo americano y zona de lavandería ingresa sol en la mañana y tarde chimenea a gas punto de gas para BBQ Cerca al aeropuerto tres centros comerciales estación de transmilenio calle 26 precio negociable D mente,$ 1.100.000.000,Código Fincaraíz: 5620190,{'Habitaciones': '4'},{'Baños': '3'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '147 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa0388.000 COP'},"{'Precio m²': '$\xa07.482.993,2*m²'}"
Apartamento en venta,Britalia - Bogotá,"Lindo Apartamento remodelado, iluminado, tercer piso, exterior, excelente ubicación,",$ 245.000.000,Código Fincaraíz: 6400675,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '62 m²'},{'Área privada': '62 m²'},{'Estrato': '3'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '3'}
Apartamento en venta,Tibabita - Bogotá,Espectacular apartamento ubicado en torres de Santa Lucía luz natural cerca a colegios parques Ubicado en el 3 piso balcón 3 habitaciones 2 baños hall de tu cocina semiabierta depósito,$ 310.000.000,Código Fincaraíz: 6514012,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '86 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa0210.000 COP'},"{'Precio m²': '$\xa03.604.651,16*m²'}"
Apartamento en venta,Tierra Linda - Bogotá,"Hermoso apartamento zona norte de Bogotá, excelente estado, con vista a parque, muy iluminado, con ventanales y terraza, excelente ubicación, vias de acceso, transporte publico cercano, centros comerciales cercanos, Unicentro y otros, Clinica Reina Sofía y otras muy cercanas, zona residencial. Edificio con seguridad 24/7, circuito cerrado de TV, terraza con vista panoramica muy amplia con BBQ, sala de eventos, zona de lavandería, parqueaderos visitantes, . Zona residencial. Apartamento ubicado.",$ 430.000.000,Código Fincaraíz: 6629115,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '52 m²'},{'Área privada': '52 m²'},{'Estrato': '5'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa0382.000 COP'},"{'Precio m²': '$\xa08.269.230,77*m²'}"
Apartamento en venta,El Recodo - Bogotá,Apto de 54 MT2 con 3 hab 2 baños sala comedor pisos laminados cocina integral calentador a gas baños enchapados En muy buen estado Parqueaderos comunales,$ 143.000.000,Código Fincaraíz: 6447960,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '54 m²'},{'Estrato': '2'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '5'},{'Administración': '$\xa084.000 COP'}
Apartamento en venta,La Carolina - Bogotá,"EXCELENTE UBICACION. EDIFICIO EN PERFECTO ESTADO, DOS ALCOBAS, LA PRINCIPAL CON BAÑO PRIVADO Y VESTIER, LA SEGUNDA ALCOBA CON UN AMPLIO BAÑO FUERA DE LA ALCOBA. SALA COMEDOR CON CHIMENEA, COCINA INTEGRAL CUARTO Y BAÑO DEL SERVICIO, ZONA DE ROPAS, DOS GARAJES DEPOSITO. 399-1568.",$ 480.000.000,Código Fincaraíz: 6295640,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '90 m²'},{'Área privada': '90 m²'},{'Estrato': '6'},{'Antigüedad': '16 a 30 años'},{'Administración': '$\xa0435.000 COP'},"{'Precio m²': '$\xa05.333.333,33*m²'}"
Apartamento en venta,Modelia - Bogotá,"238MS6516 Lindo y acogedor apartamento en excelente ubicación. Cuenta con 3 habitaciones, la principal con baño privado y baño social, sala comedor en un solo ambiente, amplio hall de habitaciones, cocina cerrada con zona de lavandería independiente, ventilación y muy buena iluminación natural con vista interior. 5to piso sin Ascensor. Parqueadero propio cubierto con opción de colocar depósito. Parqueadero de visitantes, parque infantil, salón social, vigilancia 24 horas, circuito cerrado de T.V. Precio Negociable. .",$ 258.000.000,Código Fincaraíz: 5483306,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '68 m²'},{'Área privada': '68 m²'},{'Estrato': '4'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'},{'Administración': '$\xa0160.000 COP'}
Apartamento en venta,Santa Teresa - Bogotá,"AREA IN INMOBILIARIA VENDE ACOGEDOR APTO UBICADO EN EL NORTE DE BOGOTA, CON EXCELENTE ILUMINACION, PISO ALTO, CLUB HOUSE CON PISCINA, GIMNASIO, SAUNA, TURCO, SALON DE JUEGOS, SQUASH, PARQUES, TERRAZA CON BBQ, CERCA A COLEGIOS Y UNIVERSIDADES, Y SUPERMERCADOS, CON RAPIDO ACCESO A LA CARRERA 7, CALLE 170, AV. NOVENA, MUY BUEN TRASNPORTE PUBLICO. RECUERDA QUE LA INVERSIÓN EN FINCA RAÍZ ES MUY SEGURA, ESTABLE Y RENTABLE. TE AYUDAMOS A TRAMITAR TU CRÉDITO HIPOTECARIO O LEASING HABITACIONAL. AGENDA TU CITA YA! 953-679.",$ 417.000.000,Código Fincaraíz: 6439439,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '69 m²'},{'Área privada': '69 m²'},{'Estrato': '3'},{'Antigüedad': 'menor a 1 año'},{'Administración': '$\xa0184.000 COP'},"{'Precio m²': '$\xa06.043.478,26*m²'}"
Apartamento en venta,Chicó - Bogotá,"Encuentra, Arrienda o Vende con nosotros. Siempre más opciones en www.homesnbricks.com Visitanos!! Ofrece Amplio apartamento en venta ubicado en el barrio Chicó. Este inmueble cuenta con sala y comedor independientes, cocina independiente, zona de lavandería, habitación de servicio convertida en estudio. Zona privada con family room, habitación principal con baño privado, Cuatro habitaciones y tres baños Completos . Incluye Dos parqueaderos y depósito. El edificio consta de ascensor y sistema de seguridad 24 hrs. .",$ 932.000.000,Código Fincaraíz: 3909374,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '192 m²'},{'Área privada': '192 m²'},{'Estrato': '6'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '5'},{'Administración': '$\xa01.123.000 COP'}
Apartamento en venta,Santa Bárbara Occidental - Bogotá,"EN VENTA APARTAMENTO 144 MTS SANTA BÁRBARA. Ubicado en un 2do PISO (vista exterior), consta de: 3 Alcobas (baño privado c/u), estudio + hall de alcobas, balcón, sala y comedor independientes, cocina cerrada, 1 baño social, cuarto y baño de servicio, zona de lavandería y 2 parqueaderos independientes. Contáctanos para conocer más detalles de esta GRAN oportunidad..",$ 780.000.000,Código Fincaraíz: 6374761,{'Habitaciones': '3'},{'Baños': '4'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '144 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '2'}
Apartamento en venta,El Tunal - Bogotá,"GANGA HERMOSO APARTAMENTO EN EL TUNAL DE 60 MTS2 , CONSTA DE 3 HABITACIONES , 1 BAÑO, SALA COMEDOR , COCINA SEMI INTEGRAL Y PARQUEADERO PROPIO, EL CONJUNTO CUENTA CON PARQUE INFANTIL , ZONAS VERDES , CANCHA DE BASKETBALL, SALON DE EVENTOS QUEDA EN UN 5 PISO , MUY BIEN UBICADO CERCA AL PORTAL TUNAL , PARQUE TUNAL , AV BOYACA , CENTRO COMERCIAL CIUDAD TUNAL CITA PREVIA. (LAU).",$ 194.999.999,Código Fincaraíz: 6329781,{'Habitaciones': '3'},{'Baños': '1'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '60 m²'},{'Estrato': '3'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'},{'Administración': 'No definida'}
Apartamento en venta,Chapinero Alto - Bogotá,"Se vende amplio apartamento en Chapinero Alto, en el sector de Chapinero. Cuenta con una amplia habitación, hall de alcobas con estantería, sala comedor amplia, baño y cocina integral remodelados, zona de lavandería, parqueadero y depósito. Se encuentra en una zona residencial tranquila, con buenas vías de acceso por la calle 53, Av circunvalar y la Cr 7ma. Cerca de estaciones de transporte público, zona gastronómica, parques, universidades y centros de salud..",$ 250.000.000,Código Fincaraíz: 6168829,{'Descripción general': 'Código Fincaraíz: 6168829'},None,{'Descripción general': 'Código Fincaraíz: 6168829'},{'Descripción general': 'Código Fincaraíz: 6168829'},{'Área construída': '40 m²'},{'Área privada': '40 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'}
Apartamento en venta,Capri - Bogotá,"OPORTUNIDAD al mejor precio metro cuadrado del sector, una zona de alta valorización con un excelente precio. Este Apartamento es de 67 metros en primer piso interior, cuenta con 3 habitaciones 2 baños, sala comedor, patio, zona de lavandería, cocina a gas para modificar , 1 parqueadero. Muy buen acceso a vías principales ubicado cerca de la 9, muy seguro, tranquilo, vigilancia 24 horas. Cerca hay de todo, Supermercados, Bancos, Colegios, a una cuadra de Home Center, Carulla..",$ 250.000.000,Código Fincaraíz: 6638653,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '67 m²'},{'Área privada': '67 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '1'}
Apartamento en venta,Rincón del Chicó - Bogotá,"Se vende moderno apartamento en Rincón de Chicó. EL apartamento cuenta 2 amplias habitaciones, 2 baños, sala comedor, cocina integral tipo americano, cuarto de lavandería, 2 parqueaderos independientes y deposito. El edificio cuenta con vigilancia privada 24 horas, recepción, parqueaderos de visitantes, bicicleteros, zona BBQ, zona de reuniones y salón comunal. El sector cuenta con buenas vías de acceso por la AV 9na, Cr 7ma, y calle 100, cerca a universidades y zona empresarial..",$ 455.000.000,Código Fincaraíz: 6182128,{'Descripción general': 'Código Fincaraíz: 6182128'},None,{'Descripción general': 'Código Fincaraíz: 6182128'},{'Descripción general': 'Código Fincaraíz: 6182128'},{'Área construída': '77 m²'},{'Área privada': '71 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '3'}
Apartamento en venta,Centro - Bogotá,"Aparta estudio zona centro. Remodelado, listo para habitar. Excelente vista, cerca de todo..",$ 170.000.000,Código Fincaraíz: 6042558,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área privada': '37 m²'},{'Estrato': '3'},{'Estado': 'Bueno'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '4'},{'Administración': '$\xa0105.000 COP'}
Apartamento en venta,San Patricio - Bogotá,"EN VENTA APARTAMENTO 124 MTS + 64 MTS DE TERRAZA SAN PATRICIO. Ubicado en un 2do PISO (vista exterior), consta de: 3 Alcobas, cómodo y espacioso balcón con vista exterior, pisos laminados. Sala y comedor independientes, cocina abierta remodelada, 3 baños, zona de lavandería y 2 parqueaderos independientes. Contáctanos para conocer más detalles de este gran apartamento.",$ 950.000.000,Código Fincaraíz: 6478755,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '191 m²'},{'Área privada': '124 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '2'}
Apartamento en venta,Los Rosales - Bogotá,"EN VENTA APARTAMENTO 73 MTS TIPO ESTUDIO LOS ROSALES - Este apartamento REMODELADO cuenta con amplios e iluminados espacios. Ubicado en un 2do PISO (vista interior), consta de: 1 Alcobas, sala/comedor, cocina abierta tipo americano, 2 baños, zona de lavandería y 2 parqueaderos lineales. Contáctanos para conocer más detalles de esta GRAN OPORTUNIDAD..",$ 520.000.000,Código Fincaraíz: 6374514,{'Habitaciones': '1'},{'Baños': '2'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '73 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '2'}
Apartamento en venta,La Felicidad - Bogotá,"Vendo $480 mlls o Arriendo $1800 mlls incluye admón espectacular apto 73 mts, NEGOCIABLES, sala y comedor con balcón, 2 habitaciones, 2 baños completos, cocina americana, zona lavandería, deposito, 1 parqueadero cubierto. Conjunto cuenta: lobby, piscina, cancha de squash, salón social, sala de juntas, salón de juegos, terraza BBQ, gym, teatrino, sendero trote, (39) parqueaderos visitantes, por entregar en tres meses aprox. Cerca a Multiplaza, Éxito, Salitre, aeropuerto, vías principales..",$ 480.000.000,Código Fincaraíz: 6458048,{'Descripción general': 'Código Fincaraíz: 6458048'},None,{'Descripción general': 'Código Fincaraíz: 6458048'},{'Descripción general': 'Código Fincaraíz: 6458048'},{'Área construída': '73 m²'},{'Área privada': '73 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': 'menor a 1 año'},{'Piso N°': '7'}
